,score,kappa,accuracy,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
112,0.6571428571428573,0.3127962085308057,0.6571428571428571,TRCSP+LDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
113,0.7976190476190477,0.5896226415094339,0.7976190476190477,RegCSP+shLDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
114,0.830952380952381,0.6572104018912529,0.8309523809523809,CSP+optSVM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
115,0.8642857142857143,0.7251184834123223,0.8642857142857143,FgMDM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
116,0.9,0.7943262411347518,0.9,ensemble-DR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
117,0.8666666666666667,0.7264150943396226,0.8666666666666667,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
118,0.5833333333333334,0.16746411483253598,0.5833333333333333,imcoh+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
119,0.5857142857142857,0.17142857142857137,0.5857142857142856,plv+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
120,0.5857142857142857,0.17142857142857137,0.5857142857142856,wpli2_debiased+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
121,0.7214285714285714,0.444976076555024,0.7214285714285715,instantaneous+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
122,0.9333333333333333,0.8625592417061612,0.9333333333333333,ensemble-noDR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
123,0.8666666666666667,0.7264150943396226,0.8666666666666667,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
124,0.7619047619047621,0.520094562647754,0.7619047619047619,imcoh+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
125,0.719047619047619,0.4423076923076923,0.719047619047619,plv+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
126,0.45000000000000007,-0.0995260663507107,0.45,wpli2_debiased+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
127,0.9,0.7943262411347518,0.9,instantaneous+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
128,0.7928571428571429,0.5857142857142856,0.7928571428571429,TRCSP+LDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
129,0.8261904761904763,0.6539379474940334,0.8261904761904761,RegCSP+shLDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
130,0.930952380952381,0.861904761904762,0.930952380952381,CSP+optSVM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
131,0.9285714285714286,0.861244019138756,0.9285714285714286,FgMDM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
132,0.9642857142857143,0.9307875894988067,0.9642857142857143,ensemble-DR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
133,1.0,1.0,1.0,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
134,0.4833333333333333,-0.03325415676959609,0.48333333333333334,imcoh+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
135,0.7952380952380953,0.5876777251184835,0.7952380952380952,plv+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
136,0.6166666666666667,0.23501199040767395,0.6166666666666667,wpli2_debiased+DR+elasticnet,2,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
137,0.5857142857142857,0.17142857142857137,0.5857142857142856,instantaneous+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
138,0.9642857142857143,0.9307875894988067,0.9642857142857143,ensemble-noDR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
139,1.0,1.0,1.0,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
140,0.7238095238095239,0.4476190476190476,0.7238095238095238,imcoh+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
141,0.7285714285714286,0.4528301886792453,0.7285714285714285,plv+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
142,0.6166666666666667,0.23501199040767395,0.6166666666666667,wpli2_debiased+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
143,0.9642857142857143,0.9307875894988067,0.9642857142857143,instantaneous+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
144,0.8214285714285715,0.6428571428571428,0.8214285714285714,TRCSP+LDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
145,0.8214285714285714,0.6428571428571428,0.8214285714285714,RegCSP+shLDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
146,0.7857142857142856,0.5714285714285714,0.7857142857142857,CSP+optSVM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
